dyad,id1,id2,Species,Population,group,year,id1_age,id2_age,id1_proplact,id2_proplact,hrsobs,rank1,rank2,appr,groom,aggr,kincat2,rankdiff
GI_NF_1997_PM_NF_1996,GI_NF_1997,PM_NF_1996,Papio_ursinus,Moremi,C Group,2005,7.81,9.49,0.00,0.00,5.85,0.07,0.96,0,0,0,Non-kin,0.89
GI_NF_1997_PM_NF_1996,GI_NF_1997,PM_NF_1996,Papio_ursinus,Moremi,C Group,2006,8.81,10.49,0.00,0.00,6.10,0.05,0.94,0,0,0,Non-kin,0.89
GI_NF_1997_PM_NF_1996,GI_NF_1997,PM_NF_1996,Papio_ursinus,Moremi,C Group,2003,5.81,7.49,0.00,0.00,6.37,0.54,0.95,3,0,0,Non-kin,0.41
GI_NF_1997_PM_NF_1996,GI_NF_1997,PM_NF_1996,Papio_ursinus,Moremi,C Group,2004,6.81,8.49,0.00,0.00,10.87,0.15,0.95,0,0,0,Non-kin,0.80
GI_NF_1997_RS_NF_1987,GI_NF_1997,RS_NF_1987,Papio_ursinus,Moremi,C Group,2003,5.81,15.58,0.00,0.00,0.68,0.54,0.28,0,0,0,Non-kin,-0.26
GI_NF_1997_RU_NF_2000,GI_NF_1997,RU_NF_2000,Papio_ursinus,Moremi,C Group,2005,7.81,4.73,0.41,0.00,5.66,0.07,0.61,6,0,0,Non-kin,0.54
GI_NF_1997_RU_NF_2000,GI_NF_1997,RU_NF_2000,Papio_ursinus,Moremi,C Group,2006,8.81,5.72,1.00,0.02,5.88,0.05,0.57,1,0,0,Non-kin,0.52
GI_NF_1997_SI_NF_2002,GI_NF_1997,SI_NF_2002,Papio_ursinus,Moremi,C Group,2006,8.81,4.18,0.00,0.00,5.05,0.05,0.96,0,0,0,Non-kin,0.91
GI_NF_1997_SK_NF_2002,GI_NF_1997,SK_NF_2002,Papio_ursinus,Moremi,C Group,2006,8.81,3.98,1.00,0.00,3.32,0.05,0.85,1,0,0,Non-kin,0.80
GI_NF_1997_SL_NF_1989,GI_NF_1997,SL_NF_1989,Papio_ursinus,Moremi,C Group,2005,7.81,16.25,0.00,0.00,5.36,0.07,1.00,0,0,0,Non-kin,0.93
GI_NF_1997_SL_NF_1989,GI_NF_1997,SL_NF_1989,Papio_ursinus,Moremi,C Group,2006,8.81,17.25,1.00,0.77,6.17,0.05,1.00,1,0,0,Non-kin,0.95
GI_NF_1997_SL_NF_1989,GI_NF_1997,SL_NF_1989,Papio_ursinus,Moremi,C Group,2003,5.81,14.25,0.00,0.00,6.41,0.54,1.00,0,0,0,Non-kin,0.46
GI_NF_1997_SL_NF_1989,GI_NF_1997,SL_NF_1989,Papio_ursinus,Moremi,C Group,2004,6.81,15.25,0.67,0.38,11.38,0.15,1.00,2,0,0,Non-kin,0.85
GI_NF_1997_SR_NF_1989,GI_NF_1997,SR_NF_1989,Papio_ursinus,Moremi,C Group,2004,6.81,14.92,0.00,0.00,1.35,0.15,0.84,0,0,0,Non-kin,0.69
GI_NF_1997_SR_NF_1989,GI_NF_1997,SR_NF_1989,Papio_ursinus,Moremi,C Group,2003,5.81,13.91,0.00,0.09,5.99,0.54,0.83,3,0,0,Non-kin,0.29
GI_NF_1997_SW_NF_1992,GI_NF_1997,SW_NF_1992,Papio_ursinus,Moremi,C Group,2005,7.81,12.66,0.41,0.00,5.47,0.07,0.91,1,0,0,Non-kin,0.84
GI_NF_1997_SW_NF_1992,GI_NF_1997,SW_NF_1992,Papio_ursinus,Moremi,C Group,2003,5.81,10.66,0.00,0.00,6.12,0.54,0.91,2,0,0,Non-kin,0.37
GI_NF_1997_SW_NF_1992,GI_NF_1997,SW_NF_1992,Papio_ursinus,Moremi,C Group,2006,8.81,13.66,0.00,0.00,6.46,0.05,0.90,0,0,0,Non-kin,0.85
GI_NF_1997_SW_NF_1992,GI_NF_1997,SW_NF_1992,Papio_ursinus,Moremi,C Group,2004,6.81,11.66,0.67,0.31,11.37,0.15,0.89,6,0,0,Non-kin,0.74
GI_NF_1997_SY_NF_1982,GI_NF_1997,SY_NF_1982,Papio_ursinus,Moremi,C Group,2005,7.81,22.92,0.41,0.00,5.65,0.07,0.87,2,0,0,Non-kin,0.80
GI_NF_1997_SY_NF_1982,GI_NF_1997,SY_NF_1982,Papio_ursinus,Moremi,C Group,2003,5.81,20.91,0.00,0.00,6.27,0.54,0.84,1,0,0,Non-kin,0.30
GI_NF_1997_SY_NF_1982,GI_NF_1997,SY_NF_1982,Papio_ursinus,Moremi,C Group,2006,8.81,23.92,1.00,0.00,6.34,0.05,0.83,2,0,0,Non-kin,0.78
GI_NF_1997_SY_NF_1982,GI_NF_1997,SY_NF_1982,Papio_ursinus,Moremi,C Group,2004,6.81,21.92,0.67,0.00,10.90,0.15,0.80,1,0,0,Non-kin,0.65
GI_NF_1997_TS_NF_2001,GI_NF_1997,TS_NF_2001,Papio_ursinus,Moremi,C Group,2006,8.81,5.10,1.00,0.00,5.94,0.05,0.05,1,0,0,Sisters,0.00
GI_NF_1997_VD_NF_1999,GI_NF_1997,VD_NF_1999,Papio_ursinus,Moremi,C Group,2005,7.81,6.00,0.41,0.00,5.68,0.07,0.60,1,0,0,Non-kin,0.53
GI_NF_1997_VD_NF_1999,GI_NF_1997,VD_NF_1999,Papio_ursinus,Moremi,C Group,2006,8.81,7.00,0.00,0.00,5.78,0.05,0.61,0,0,0,Non-kin,0.56
GI_NF_1997_VD_NF_1999,GI_NF_1997,VD_NF_1999,Papio_ursinus,Moremi,C Group,2004,6.81,5.00,0.00,0.00,11.11,0.15,0.57,0,0,0,Non-kin,0.42
GI_NF_1997_WS_NF_1999,GI_NF_1997,WS_NF_1999,Papio_ursinus,Moremi,C Group,2006,8.81,6.80,1.00,0.33,5.69,0.05,0.24,1,0,0,Non-kin,0.19
GI_NF_1997_WS_NF_1999,GI_NF_1997,WS_NF_1999,Papio_ursinus,Moremi,C Group,2005,7.81,5.80,0.00,0.00,6.01,0.07,0.32,0,0,0,Non-kin,0.25
GI_NF_1997_WS_NF_1999,GI_NF_1997,WS_NF_1999,Papio_ursinus,Moremi,C Group,2004,6.81,4.80,0.00,0.00,10.85,0.15,0.39,0,0,0,Non-kin,0.24
AA_NF_1994_HL_NF_1987,HL_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2003,16.33,8.75,0.06,0.00,11.95,0.64,0.25,0,0,1,Non-kin,-0.39
AA_NF_1994_HL_NF_1987,HL_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2001,14.34,6.75,0.58,0.24,12.40,0.68,0.15,3,0,0,Non-kin,-0.53
AA_NF_1994_HL_NF_1987,HL_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2004,17.34,9.75,0.74,0.00,18.16,0.04,0.39,1,0,0,Non-kin,0.35
AA_NF_1994_HL_NF_1987,HL_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2002,15.33,7.75,0.29,0.43,27.44,0.66,0.16,5,0,1,Non-kin,-0.50
AC_NF_1989_HL_NF_1987,HL_NF_1987,AC_NF_1989,Papio_ursinus,Moremi,C Group,2003,16.33,13.66,0.00,0.00,1.24,0.64,0.25,0,0,0,Non-kin,-0.39
AC_NF_1989_HL_NF_1987,HL_NF_1987,AC_NF_1989,Papio_ursinus,Moremi,C Group,2001,14.34,11.66,0.58,0.16,12.90,0.68,0.19,1,0,0,Non-kin,-0.49
AC_NF_1989_HL_NF_1987,HL_NF_1987,AC_NF_1989,Papio_ursinus,Moremi,C Group,2002,15.33,12.66,0.29,0.56,27.38,0.66,0.20,5,2,0,Non-kin,-0.46
AL_NF_1978_HL_NF_1987,HL_NF_1987,AL_NF_1978,Papio_ursinus,Moremi,C Group,1992,5.34,13.83,0.00,0.00,28.71,0.79,0.16,8,0,0,Non-kin,-0.63
AL_NF_1978_HL_NF_1987,HL_NF_1987,AL_NF_1978,Papio_ursinus,Moremi,C Group,1993,6.34,14.83,0.99,0.00,35.09,0.78,0.17,1,0,0,Non-kin,-0.61
AZ_NF_1995_HL_NF_1987,HL_NF_1987,AZ_NF_1995,Papio_ursinus,Moremi,C Group,2003,16.33,7.60,0.06,0.00,11.33,0.64,0.20,3,0,0,Non-kin,-0.44
AZ_NF_1995_HL_NF_1987,HL_NF_1987,AZ_NF_1995,Papio_ursinus,Moremi,C Group,2004,17.34,8.60,0.00,0.00,17.74,0.04,0.36,0,0,0,Non-kin,0.32
BE_NF_1998_HL_NF_1987,HL_NF_1987,BE_NF_1998,Papio_ursinus,Moremi,C Group,2004,17.34,5.73,0.74,0.00,17.27,0.04,0.78,3,0,0,Non-kin,0.74
BL_NF_1988_HL_NF_1987,HL_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2001,14.34,13.41,0.58,0.69,12.41,0.68,0.10,0,0,1,Non-kin,-0.58
BL_NF_1988_HL_NF_1987,HL_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2003,16.33,15.41,0.06,0.11,12.52,0.64,0.16,3,0,0,Non-kin,-0.48
BL_NF_1988_HL_NF_1987,HL_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2004,17.34,16.41,0.74,0.24,18.54,0.04,0.31,3,0,0,Non-kin,0.27
BL_NF_1988_HL_NF_1987,HL_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2002,15.33,14.41,0.29,0.00,27.61,0.66,0.12,3,0,1,Non-kin,-0.54
BT_NF_1978_HL_NF_1987,HL_NF_1987,BT_NF_1978,Papio_ursinus,Moremi,C Group,1992,5.34,14.00,0.00,0.38,28.94,0.79,0.90,11,0,0,Non-kin,0.11
BT_NF_1978_HL_NF_1987,HL_NF_1987,BT_NF_1978,Papio_ursinus,Moremi,C Group,1993,6.34,15.00,0.99,0.00,34.99,0.78,0.89,8,1,0,Non-kin,0.11
CC_NF_1996_HL_NF_1987,HL_NF_1987,CC_NF_1996,Papio_ursinus,Moremi,C Group,2003,16.33,6.72,0.06,0.11,3.72,0.64,0.65,4,3,0,Mother-daughter,0.01
CC_NF_1996_HL_NF_1987,HL_NF_1987,CC_NF_1996,Papio_ursinus,Moremi,C Group,2002,15.33,5.72,0.29,0.00,27.96,0.66,0.67,18,16,0,Mother-daughter,0.01
CD_NF_1985_HL_NF_1987,HL_NF_1987,CD_NF_1985,Papio_ursinus,Moremi,C Group,1992,5.34,7.25,0.00,0.00,28.19,0.79,0.00,10,0,1,Non-kin,-0.79
CD_NF_1985_HL_NF_1987,HL_NF_1987,CD_NF_1985,Papio_ursinus,Moremi,C Group,1993,6.34,8.25,0.99,0.00,35.10,0.78,0.00,5,1,2,Non-kin,-0.78
CD_NF_1998_HL_NF_1987,HL_NF_1987,CD_NF_1998,Papio_ursinus,Moremi,C Group,2004,17.34,5.51,0.74,0.00,17.62,0.04,0.70,3,0,0,Non-kin,0.66
CH_NF_1992_HL_NF_1987,HL_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2001,14.34,8.79,0.58,0.00,12.22,0.68,0.51,5,0,0,Non-kin,-0.17
CH_NF_1992_HL_NF_1987,HL_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2003,16.33,10.79,0.06,0.14,12.38,0.64,0.48,9,0,0,Non-kin,-0.16
CH_NF_1992_HL_NF_1987,HL_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2004,17.34,11.79,0.74,0.00,13.43,0.04,0.63,1,0,0,Non-kin,0.59
CH_NF_1992_HL_NF_1987,HL_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2002,15.33,9.79,0.29,0.08,27.20,0.66,0.47,2,0,0,Non-kin,-0.19
CL_NF_1996_HL_NF_1987,HL_NF_1987,CL_NF_1996,Papio_ursinus,Moremi,C Group,2002,15.33,6.41,0.29,0.00,20.58,0.66,0.72,1,0,0,Non-kin,0.06
CM_NF_1995_HL_NF_1987,HL_NF_1987,CM_NF_1995,Papio_ursinus,Moremi,C Group,2003,16.33,7.53,0.06,0.07,11.22,0.64,0.43,3,0,0,Non-kin,-0.21
CM_NF_1995_HL_NF_1987,HL_NF_1987,CM_NF_1995,Papio_ursinus,Moremi,C Group,2004,17.34,8.53,0.74,0.12,17.58,0.04,0.58,3,0,0,Non-kin,0.54
CM_NF_1995_HL_NF_1987,HL_NF_1987,CM_NF_1995,Papio_ursinus,Moremi,C Group,2002,15.33,6.53,0.29,0.12,27.72,0.66,0.61,7,0,0,Non-kin,-0.05
CO_NF_1996_HL_NF_1987,HL_NF_1987,CO_NF_1996,Papio_ursinus,Moremi,C Group,2003,16.33,6.78,0.00,0.00,7.22,0.64,0.56,0,0,0,Non-kin,-0.08
CO_NF_1996_HL_NF_1987,HL_NF_1987,CO_NF_1996,Papio_ursinus,Moremi,C Group,2004,17.34,7.79,0.00,0.00,11.68,0.04,0.68,0,0,0,Non-kin,0.64
CP_NF_1995_HL_NF_1987,HL_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2003,16.33,7.83,0.06,0.00,11.81,0.64,0.03,2,0,0,Non-kin,-0.61
CP_NF_1995_HL_NF_1987,HL_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2001,14.34,5.83,0.00,0.00,12.50,0.68,0.00,0,0,0,Non-kin,-0.68
CP_NF_1995_HL_NF_1987,HL_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2004,17.34,8.83,0.00,0.00,18.11,0.04,0.20,0,0,0,Non-kin,0.16
CP_NF_1995_HL_NF_1987,HL_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2002,15.33,6.83,0.29,0.54,27.73,0.66,0.00,12,1,1,Non-kin,-0.66
CT_NF_1989_HL_NF_1987,HL_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2003,16.33,14.08,0.06,0.12,11.78,0.64,0.49,1,0,0,Non-kin,-0.15
CT_NF_1989_HL_NF_1987,HL_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2001,14.34,12.08,0.58,0.00,12.84,0.68,0.77,2,0,0,Non-kin,0.09
CT_NF_1989_HL_NF_1987,HL_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2004,17.34,15.08,0.74,0.29,18.02,0.04,0.01,1,0,0,Non-kin,-0.03
CT_NF_1989_HL_NF_1987,HL_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2002,15.33,13.08,0.29,0.44,27.52,0.66,0.75,3,0,0,Non-kin,0.09
EY_NF_1999_HL_NF_1987,HL_NF_1987,EY_NF_1999,Papio_ursinus,Moremi,C Group,2004,17.34,4.69,0.00,0.00,17.28,0.04,0.74,0,0,0,Non-kin,0.70
GI_NF_1997_HL_NF_1987,HL_NF_1987,GI_NF_1997,Papio_ursinus,Moremi,C Group,2003,16.33,5.81,0.06,0.00,6.61,0.64,0.54,1,0,0,Non-kin,-0.10
GI_NF_1997_HL_NF_1987,HL_NF_1987,GI_NF_1997,Papio_ursinus,Moremi,C Group,2004,17.34,6.81,0.74,0.67,11.69,0.04,0.15,1,0,1,Non-kin,0.11
HL_NF_1987_HN_NF_1986,HL_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2003,16.33,16.91,0.06,0.10,11.34,0.64,0.55,2,0,0,Non-kin,-0.09
HL_NF_1987_HN_NF_1986,HL_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2004,17.34,17.92,0.74,0.03,12.06,0.04,0.11,1,0,0,Non-kin,0.07
HL_NF_1987_HN_NF_1986,HL_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2001,14.34,14.92,0.58,0.80,12.81,0.68,0.64,12,0,0,Non-kin,-0.04
HL_NF_1987_HN_NF_1986,HL_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2002,15.33,15.92,0.29,0.00,27.45,0.66,0.57,7,0,0,Non-kin,-0.09
HL_NF_1987_HN_NF_1986,HL_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,1992,5.34,5.92,0.00,0.88,28.89,0.79,0.74,18,0,2,Non-kin,-0.05
HL_NF_1987_HN_NF_1986,HL_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,1993,6.34,6.92,0.99,0.00,34.60,0.78,0.72,23,1,0,Non-kin,-0.06
HL_NF_1987_HS_NF_1994,HL_NF_1987,HS_NF_1994,Papio_ursinus,Moremi,C Group,2003,16.33,8.55,0.06,0.00,3.22,0.64,0.51,1,0,0,Non-kin,-0.13
HL_NF_1987_JK_NF_1994,HL_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2003,16.33,8.69,0.06,0.08,12.30,0.64,0.11,1,0,0,Non-kin,-0.53
HL_NF_1987_JK_NF_1994,HL_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2001,14.34,6.69,0.00,0.00,12.73,0.68,0.01,0,0,0,Non-kin,-0.67
HL_NF_1987_JK_NF_1994,HL_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2004,17.34,9.69,0.00,0.00,17.90,0.04,0.24,0,0,0,Non-kin,0.20
HL_NF_1987_JK_NF_1994,HL_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2002,15.33,7.69,0.29,0.40,27.59,0.66,0.04,3,0,0,Non-kin,-0.62
HL_NF_1987_JL_NF_1986,HL_NF_1987,JL_NF_1986,Papio_ursinus,Moremi,C Group,1992,5.34,6.50,0.00,1.00,28.15,0.79,0.54,11,0,0,Non-kin,-0.25
HL_NF_1987_JL_NF_1986,HL_NF_1987,JL_NF_1986,Papio_ursinus,Moremi,C Group,1993,6.34,7.50,0.99,0.00,35.21,0.78,0.50,19,0,0,Non-kin,-0.28
HL_NF_1987_JN_NF_1986,HL_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,2003,16.33,16.75,0.06,0.56,3.66,0.64,0.04,1,0,0,Non-kin,-0.60
HL_NF_1987_JN_NF_1986,HL_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,2001,14.34,14.75,0.00,0.00,12.41,0.68,0.06,0,0,0,Non-kin,-0.62
HL_NF_1987_JN_NF_1986,HL_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,2002,15.33,15.75,0.29,0.04,27.78,0.66,0.08,0,1,0,Non-kin,-0.58
HL_NF_1987_JN_NF_1986,HL_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,1992,5.34,5.75,0.00,0.00,28.80,0.79,0.05,3,2,1,Non-kin,-0.74
HL_NF_1987_JN_NF_1986,HL_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,1993,6.34,6.75,0.99,0.00,35.31,0.78,0.06,14,0,0,Non-kin,-0.72
HL_NF_1987_JO_NF_1992,HL_NF_1987,JO_NF_1992,Papio_ursinus,Moremi,C Group,2003,16.33,10.98,0.00,0.00,1.08,0.64,0.32,0,0,0,Non-kin,-0.32
HL_NF_1987_JO_NF_1992,HL_NF_1987,JO_NF_1992,Papio_ursinus,Moremi,C Group,2001,14.34,8.99,0.58,0.00,11.62,0.68,0.36,1,0,0,Non-kin,-0.32
HL_NF_1987_JO_NF_1992,HL_NF_1987,JO_NF_1992,Papio_ursinus,Moremi,C Group,2002,15.33,9.98,0.29,0.40,27.17,0.66,0.35,11,0,0,Non-kin,-0.31
HL_NF_1987_LE_NF_1985,HL_NF_1987,LE_NF_1985,Papio_ursinus,Moremi,C Group,1992,5.34,6.66,0.00,0.00,28.77,0.79,0.41,14,1,1,Non-kin,-0.38
HL_NF_1987_LE_NF_1985,HL_NF_1987,LE_NF_1985,Papio_ursinus,Moremi,C Group,1993,6.34,7.66,0.99,0.00,35.16,0.78,0.45,11,0,0,Non-kin,-0.33
HL_NF_1987_LI_NF_1981,HL_NF_1987,LI_NF_1981,Papio_ursinus,Moremi,C Group,1992,5.34,10.66,0.00,0.00,1.36,0.79,0.50,0,0,0,Non-kin,-0.29
HL_NF_1987_LK_NF_1988,HL_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2001,14.34,13.41,0.58,0.53,12.19,0.68,0.45,13,0,0,Non-kin,-0.23
HL_NF_1987_LK_NF_1988,HL_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2003,16.33,15.41,0.06,0.00,12.23,0.64,0.34,2,0,0,Non-kin,-0.30
HL_NF_1987_LK_NF_1988,HL_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2004,17.34,16.41,0.74,0.12,17.74,0.04,0.46,4,2,0,Non-kin,0.42
HL_NF_1987_LK_NF_1988,HL_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2002,15.33,14.41,0.29,0.29,27.27,0.66,0.39,7,0,0,Non-kin,-0.27
HL_NF_1987_LM_NF_1992,HL_NF_1987,LM_NF_1992,Papio_ursinus,Moremi,C Group,2001,14.34,9.49,0.58,0.00,12.47,0.68,0.73,2,0,0,Non-kin,0.05
HL_NF_1987_LM_NF_1992,HL_NF_1987,LM_NF_1992,Papio_ursinus,Moremi,C Group,2002,15.33,10.49,0.29,0.00,16.33,0.66,0.68,1,0,0,Non-kin,0.02
HL_NF_1987_LN_NF_1998,HL_NF_1987,LN_NF_1998,Papio_ursinus,Moremi,C Group,2004,17.34,6.50,0.74,0.00,17.93,0.04,0.35,1,0,0,Non-kin,0.31
HL_NF_1987_LS_NF_1997,HL_NF_1987,LS_NF_1997,Papio_ursinus,Moremi,C Group,2004,17.34,6.64,0.74,0.00,11.79,0.04,0.52,2,0,0,Non-kin,0.48
HL_NF_1987_LX_NF_1988,HL_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2003,16.33,14.58,0.06,0.00,11.86,0.64,0.77,4,0,0,Non-kin,0.13
HL_NF_1987_LX_NF_1988,HL_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2001,14.34,12.58,0.58,0.06,12.00,0.68,0.81,1,0,0,Non-kin,0.13
HL_NF_1987_LX_NF_1988,HL_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2004,17.34,15.58,0.74,0.09,17.10,0.04,0.76,1,0,0,Non-kin,0.72
HL_NF_1987_LX_NF_1988,HL_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2002,15.33,13.58,0.29,0.43,27.48,0.66,0.79,3,1,0,Non-kin,0.13
HL_NF_1987_LZ_NF_1995,HL_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2003,16.33,7.99,0.06,0.61,12.54,0.64,0.39,5,1,0,Non-kin,-0.25
HL_NF_1987_LZ_NF_1995,HL_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2001,14.34,5.99,0.58,0.00,12.90,0.68,0.47,2,0,0,Non-kin,-0.21
HL_NF_1987_LZ_NF_1995,HL_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2004,17.34,8.99,0.74,0.38,17.94,0.04,0.52,1,2,0,Non-kin,0.48
HL_NF_1987_LZ_NF_1995,HL_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2002,15.33,6.99,0.29,0.00,27.57,0.66,0.43,1,0,2,Non-kin,-0.23
HL_NF_1987_ML_NF_1995,HL_NF_1987,ML_NF_1995,Papio_ursinus,Moremi,C Group,2001,14.34,5.77,0.00,0.00,12.26,0.68,0.24,0,0,0,Non-kin,-0.44
HL_NF_1987_ML_NF_1995,HL_NF_1987,ML_NF_1995,Papio_ursinus,Moremi,C Group,2002,15.33,6.77,0.29,0.00,27.20,0.66,0.23,4,0,2,Non-kin,-0.43
HL_NF_1987_MR_NF_1981,HL_NF_1987,MR_NF_1981,Papio_ursinus,Moremi,C Group,1992,5.34,11.25,0.00,1.00,28.59,0.79,0.21,11,0,0,Non-kin,-0.58
HL_NF_1987_MR_NF_1981,HL_NF_1987,MR_NF_1981,Papio_ursinus,Moremi,C Group,1993,6.34,12.25,0.99,0.23,34.85,0.78,0.22,8,0,0,Non-kin,-0.56
HL_NF_1987_NI_NF_1985,HL_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,2001,14.34,15.77,0.58,0.22,12.57,0.68,0.32,2,0,0,Non-kin,-0.36
HL_NF_1987_NI_NF_1985,HL_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,2002,15.33,16.77,0.29,0.90,17.31,0.66,0.31,14,0,2,Non-kin,-0.35
HL_NF_1987_NI_NF_1985,HL_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,1992,5.34,6.77,0.00,0.00,28.87,0.79,0.36,12,1,1,Non-kin,-0.43
HL_NF_1987_NI_NF_1985,HL_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,1993,6.34,7.77,0.99,0.00,35.24,0.78,0.40,9,0,0,Non-kin,-0.38
HL_NF_1987_NN_NF_1979,HL_NF_1987,NN_NF_1979,Papio_ursinus,Moremi,C Group,1992,5.34,13.50,0.00,0.68,28.85,0.79,0.31,12,0,0,Non-kin,-0.48
HL_NF_1987_NN_NF_1979,HL_NF_1987,NN_NF_1979,Papio_ursinus,Moremi,C Group,1993,6.34,14.50,0.99,0.26,35.06,0.78,0.33,7,0,0,Non-kin,-0.45
HL_NF_1987_NT_NF_1987,HL_NF_1987,NT_NF_1987,Papio_ursinus,Moremi,C Group,1992,5.34,5.00,0.00,0.00,28.46,0.79,0.26,7,0,1,Non-kin,-0.53
HL_NF_1987_NT_NF_1987,HL_NF_1987,NT_NF_1987,Papio_ursinus,Moremi,C Group,1993,6.34,6.00,0.99,0.00,35.38,0.78,0.28,12,0,1,Non-kin,-0.50
HL_NF_1987_OL_NF_1974,HL_NF_1987,OL_NF_1974,Papio_ursinus,Moremi,C Group,1992,5.34,17.83,0.00,0.00,29.10,0.79,0.10,14,0,1,Non-kin,-0.69
HL_NF_1987_OL_NF_1974,HL_NF_1987,OL_NF_1974,Papio_ursinus,Moremi,C Group,1993,6.34,18.83,0.99,0.00,35.11,0.78,0.11,6,0,0,Non-kin,-0.67
HL_NF_1987_PM_NF_1996,HL_NF_1987,PM_NF_1996,Papio_ursinus,Moremi,C Group,2003,16.33,7.49,0.00,0.00,11.97,0.64,0.95,0,0,0,Non-kin,0.31
HL_NF_1987_PM_NF_1996,HL_NF_1987,PM_NF_1996,Papio_ursinus,Moremi,C Group,2004,17.34,8.49,0.74,0.22,17.42,0.04,0.95,2,0,0,Non-kin,0.91
HL_NF_1987_PM_NF_1996,HL_NF_1987,PM_NF_1996,Papio_ursinus,Moremi,C Group,2002,15.33,6.49,0.29,0.45,26.93,0.66,0.96,4,0,0,Non-kin,0.30
HL_NF_1987_PS_NF_1995,HL_NF_1987,PS_NF_1995,Papio_ursinus,Moremi,C Group,2002,15.33,6.82,0.00,0.00,8.27,0.66,0.85,0,0,0,Non-kin,0.19
HL_NF_1987_PS_NF_1995,HL_NF_1987,PS_NF_1995,Papio_ursinus,Moremi,C Group,2001,14.34,5.82,0.58,0.20,11.97,0.68,0.88,4,0,0,Non-kin,0.20
HL_NF_1987_RS_NF_1987,HL_NF_1987,RS_NF_1987,Papio_ursinus,Moremi,C Group,2003,16.33,15.58,0.00,0.00,1.23,0.64,0.28,0,0,0,Non-kin,-0.36
HL_NF_1987_RS_NF_1987,HL_NF_1987,RS_NF_1987,Papio_ursinus,Moremi,C Group,2001,14.34,13.58,0.58,0.00,12.72,0.68,0.27,2,2,0,Non-kin,-0.41
HL_NF_1987_RS_NF_1987,HL_NF_1987,RS_NF_1987,Papio_ursinus,Moremi,C Group,2002,15.33,14.58,0.29,0.45,27.78,0.66,0.27,3,0,0,Non-kin,-0.39
